Review_Text,Highly_Satisfied
"Hong Kong Disneyland is a must visit for young and old alike. Even if it is on a smaller scale to others it has enough to cater for everyone. The smaller size makes ease of access to rides and attractions without hours and hours of queuing.The food within the park is reasonable and cheap for a fun park.Must sees are Story Book , The Lion King shows and for the littlies Small Land. The rollercoasters will keep the older children and young at heart amused.Make sure to see the Parades night and day and the fireworks.Have a Good 2 Days planned for this .",True
"A little unusual and different from the Standard Disney park. Its very green and tropical also the back drop of mountains make a dramatic effect. The park is only around 10 years old and is still shiny and new, (unlike the Paris Disneyland). A great day out",True
Its one of the must visit attractions in hong kong. All full of fun and takes one back to childhood. It is easily accessible by MTR and tickets can be bought at the mtr interchange station,True
"So i was going to subject this, Loved it but expensive, but then on the train ride back to our hotel it got me thinking, how many times in life do you get to go to Disneyland? Look, im very far from comfortable and i work hard for what money i do get, but today money wasnt a factor... instead of writing 1 massive post and trying to browse what you need, ill list it out. This is from a 30 year and 26 year old perspective...Getting there: take the train wherever you come from, its quick easy and quite cheap, THATS IT!Tickets: we booked online and arrived at 930 and barely anyone was there, we still had to line up, so didnt really matter what you do...Food and drink: if moneys not a matter, buy it there, if you're on a budget, try n get some cheaper sandwiches or whatever you like and few bottles of water before you go, food really is quite expensive and to put it this way, a coffe cost me 48Hkd and a hot dog was 67Hkd...hkg in general is actually quite expensive to think about it..Rides: the ones we went on, TomorrowLand, space mountain was 1 of the best rides i ever been on hahahah seriously i even went back for a second go, Orbitron was terrible for us but a good kids ride and the same for autotopia, FantasyLand, got our pictures taken with mickey and minney yaaaay, Its a small world was quite good to rest the feet and see something different...ToyStoryLand: defiantly line to go on the rc racer, try and get upfront, only goes for 40 seconds but worth it... everything else is good for the kids and just ask me if you want to know more as i theres too much...Souvenirs: everything you could ask for, once again not cheap but when in disneyland do as the tourists do, buy something! You can get some bargains, theres a place in FantasyLand just before ToyStoryLand you can get some things 40 to 70% off...Overall experience: i effin loved this place, probably because i finally got to come to a disneyland after 20 odd years of wanting to go... if you want to watch the fireworks, get to park around 1200 or 1300 as the rides seem to die down after 1600 amd does take some time to get around the park if you want to see it all...take plenty of water, AND MAKE SURE YOU WEAR RUNNERS OR SOMETHING VERY COMFORTABLE!!! Would i go back,  InAHeartBeat",True
Ultimate Destination for Kids with great Rides and shows .The Grown uos will also enjoy the Rides as well as smile on Kids faces,True
"Yes, how is this possible ? You book a tour guide for three hours, and will enjoy the best of the D. World yes believe it's worth the money, not to stand in the heat with the kids for long hours, especially if you work hard most of the year and u see ur kids a only weekend, add this to you budget and let them enjoy it ",True
"After an easy but very busy train ride, you will be greeted with a very long walk to the entrance, we took the train around the park first to get a look at where to explore, all you see is trees, the main ride was down for maintenance, mystic manor is fantastic ride, the rest are boring, it's all but impossible to get a photo with a character, food and souvenirs are very expensive, movie world in Brisbane Australia is so much better.",False
Best way from Tsim Sha Tsui take MTR change at Lai King & then Sunny Bay or from Tsim Sha Tsui East station also take west rail line to change at Nam cheung and then Sunny Bay. Both are very easy and later is faster. Cost about HKD 18 by Octopus. Entry tickets from online agents like Klook etc to save money with print out. Start from one side like Adventure land. Before going next land come back little bit and have lunch etc at Tahiti etc. Can prebook meal coupon from online agent to save money. However do remember to convert printout to meal coupon at entry gate before you enter. Later you cannot. 3 meal option ticket is not good. As snacks is worthless only sweet popcorn or Ice cream. Dinner you may not like inside. 3 adults meal can cover family of 4 with 1 2 kids. Go early and see all rides. All are wonderful. Enter by 11 am then exit can happen by 7 pm. Return by similar route and take dinner outside to save money. No known branded restaurant inside disneyland.,True
"the park was big but my kids was not enjoy much because they are waiting much time for each play , example we wait 45 minute just to play on the car , the minimum waiting for each play 30 minute which make you feel poring.",False
"This is the first time we have ever been to disneyland..we brough our little girl  3 years old, she was excited too  advisable to bring own stroller or rent one,. as its quit bit of walk. Having grown up with disney stories and cartoon, i felt so excited and happy and actually teared when saw the day was over with the fireworks. One day was not enough. Next time have to take two days. We actually watched the fireworks, and shopped half and hour later and took the mtr back home, was not crowded at all at that time. Everything was wonderful except for one lady worker there whom was very rude, didn't manage to see her name.",True
"We first visited here many years ago when it first opened. It was not good. Hardly any rides!! But a few years on and they have stepped up their game. A fabulous day out!! When we went in February, it wasnt too busy and the queues for the ride was minimal! Unfortunately like any theme park, there are always large groups pushing and shoving!! Very annoying!! Easy to get to on the fantastic Hong Kong public transport! A must to visit for both kids and adults! ",False
What an awesome experience. Spent the entire day there on rides and watching shows. Topped it off with the Main Street parade to finish. Loved every moment of it.,True
"Can do in a day... But with a 5 year old, take 2 days and enjoy.  Beautiful like all Disney parks and friendly staff.  Everything from parade to fireworks is on a smaller scale, but still lovely!",True
"As a cynic, I was sceptical about getting excited about meeting Mickey and Minnie Mouse. Nevertheless, I figured that Disneyland would probably be a hit with the kids (3 and 7 yrs). It was busy but the queues were reasonable. Longest time spent queuing for an attraction was 45 mins (lion king performance). The lion king and Mickey Mouse shows were amazing. My little one totally believed the cast were real and was so excited. The singing, the stage, the interactive play were all entertaining. My cynicism about Disneyland melted away immediately and totally got into all the hype. The atmosphere was very friendly. Only downside was the food. Lots of choice but pricey and not the best quality. Must see the day and night parade. Both as good as each other. Didn't disappoint. The fireworks at the end of the night finished off an enjoyable visit nicely. Best place to see the fireworks is in front of the Disney castle. Would recommend... Even for sceptics!",False
We get there easily by metro .i recommeded to get ticket  from  china travel agency as there is crowded in ticket sales .it is much  smaller than paris disneyland that i visited previously but ok for  small children .,False
They are awesome...!!! All of them.. they really do all they can to put smile on everyone faces.. and that's what I've seen.. everyone is smile.. since they arriving at Disneyland (even before entering Disneyland) until inside the MTR.. including me and my family.. anything and everything was perfect..!!,True
booked via klook. food n rides r underwhelming. not much to do for an experienced traveller. though my kids were happy to enjoy it but we left before the night parade n even wasted our dinner coupons to dine out at a better place.,False
Have been several times ti Disney both in Orlado and in Paris. It is good every time and Hong Kong is no exception. It is all so well done!,True
This place is just amazing... I have not been to any other Disney so for us this place was just too good ... Love each and every part of it... The rides and shows are just amazing ... You need atleast one full day to enjoy the same ... The parade cannot be missed...,True
"This is the smallest of all Disney parks worldwide. It's situated on Lantau Island, not far from the Airport and Tung Chung suburb. It looks like it is build in the middle of nowhere. The walkway leading towards the park can use a Disney Village to brighten up the area. The park itself lacks a wide variety of attractions and rides. It's adjusted to Asian prefferences which means no real thrills, mostly show and shopping. ",False
"It was raining the day we went to Disneyland so the park wasn't busy at all, had to wait no more than 5 10 minuets to get on any of the rides and managed to go on everything. Most boys are indoors sheltered so didn't really matter it was raining. It is more suited to younger children compared to the one in Paris but still had a excellent day out.",False
"Great thrill to visit disneyland at long last. Tears in the eyes the first time the band walked past, kids couldn't quite understand the emotion but loved it every bit as much (and more). Food options arent great... low on nutrition and the furthest thing from value for money you'll probably ever come across... but hey, arent all theme parks the same? Dissapointed that some of the rides were closed during school holidays forcing the throngs into bigger queues on all other rides. Park staff (cast members) all happy to help and very good with the kids from baby thru pre teen. If you like rides dont listen to those who say 1 day is enough... there are enough rodes for 2 days of repeated thrills esp if you have little ones who like the teacups etc.",False
"I bought 2days ticket promo only hkd 599 ( 1 day ticket   hkd 539 ). I went with my 5 years daughter. The 1st visit was June 26, 2016 and 2nd visit was June 30, 2016. My daughter was very happy because she could take many pictures with princess. ",True
We went the on a group tour. Its enormous and huge. We started in the morning at 10:30 around and were there till 9 10pm til it closed. Its just wonderful. The parades are just awesome especially the night parade and the ending with fireworks was just crazily awesome. A wonderful experience. ,True
"This Disneyland may be the smallest but the rides are still good, the lines are much more tolerable and the cast members are fantastic! We've been to paris and Orlando Disneys. Orlando is of course the best and Paris is awful due to the attitude of so many cast members. The cast members here in Hong Kong are wonderful. Only one time did they run out of fruit cups. Other than that, no complaints at all.",True
excellent. we had a one day ticket but next time i will do two days. from the time u get on the disney land train till u leave after the fireworks display this place is magical. parade starts at 7.30 and is so fun and then fireworks display. everything is so clean and so much attention to detail. i felt like a kid. ,True
"They say that everything seems better in Disneyland and they are right! It was a magical place to be. From great rides, fun and exciting exhibits to some special moments with the favourite characters 'Stitch' and 'Buzz Lightyear'   it is a must for any age. Had a great time and you have to stay for the fireworks!",True
"To say disneyland is for kids is nothing short of a wrong statement. It is a place where young or old , you cherish your childhood, love to go back into the world of make believe and enjoy unspoilt, uncomplicated fun.The disney parade and fireworks are outstanding. The evening parade is more better. It is difficult to complete in 1 day however, selecting the attractions does no harm. The themed attractions and rides are worth. The place is also friendly to wheel chair and senior citizens and the washrooms, drinking water is well spaced and plenty of places to rest. The best part was to see my 75 year old have the joy of a child in his eyes. Maybe that is where the success of Disneyland lies.The main street reminds of the old world West Charm. A day well spent",True
"We live near Anaheim Disneyland in California and we rarely go because it is very expensive and the lines are so long that it makes it not worth the money. We were very happily surprised with HK Disney because even though we were there during Easter weekend and there were loads of people, the experience was very pleasant. Most rides were 5 20 minutes wait only. The food was much better than at Disneyland in California, maybe because Americans are used to junk food? Anyway, HK Disney had a lot more choices of home style foods such as Chinese food, noodle soups, Italian pastas, steaks, and lots of cute shaped food such as Mickey shaped white rice and little pig shaped dumplings. The Toy Story land area was beautifully decorated. It's so easy to get to HK Disney with the Disney dedicated metro line. We even had fun on the metro taking photos of the Mickey shaped windows and Mickey shaped hand holds and beautiful Disney statue displays.",True
"Its really a nice place for kids..Younger kids from the age of 3   12.I suppose so. Coz as parents we enjoy just becoz our kids are enjoying. Otherwise its not anywer close to universal studio in Singapore. Myself, my husband and my eldest son 11 yrs loved univeral studio more than disneyland and to surprise disneyland is more costlier than univeral studios ! Anyways its a best place for young kids...and should never miss the ending fireworks.",False
Good for families with kids . Though is smallest Disney Resort among Disney but easy to walk around and explore. Good to bring old folks enjoy too . Restaurants food in this theme park overpriced compare to Japan Disney Resort .,False
Despite what the majority of the travellers here says   I liked the resort more than the Ocean Park. You have to try the rollercoaster in the Grizzly Gulch!!! Awesome.,True
Had a wonderful time At Hong Kong Disney as it was our first time at Disney and we are both over 60 we didn't know what to expect. What a surprise we enjoyed the rides and the shows all so well done. We spent about 5 hours there and had a very relaxing day.,True
"Can be busy so expect to cue for the more popular rides. Some Chinese tourists can be rude and not get cuing. The staff are normally good at getting it sorted. Characters will spend time with kids in the meet and greet. Some are very engaging. The parade is good, the night time one is very good. Fireworks are worth staying for. Down side is food seems costly for pretty average. MacDonald's burgers are cheaper and better. Avoid when there are China mainland holiday's as the crowds will be huge.",False
indeed the happiest place on earth!!!great staff!! they were really helpful once you needed.the place was so filled with fun.the best ride for me was the space mountain. it was so unpredictable..the first time i had rode on a rollercoaster in the dark with light effects of space.,True
"Oh what a place, not just the rides but the overall ambiance, the colors, the shows, the food, just about everything. Though we were unlucky that one of the best rides Grizzly Gultch was closed for maintenance on the day we went, but we did not mind as every single one of us had a great time. In fact, my husband, who is not a very  rides  person, ranked this as the best place we visited at HK. The 3D show is the best 3D I have seen in my life. In fact its actually a 4D where through appropriate aroma and other things you actually feel that you are part of the drama. I actually tried to catch the cake that came flying over to me! Lion King and Mystic Manor are must do as was the night Night Fireworks. Space Mountain and RC racer were fantastic too. One thing that is highly avoidable unless you have less than 5 year olds in the group was the Autopia. But other than that a wonderful day through and through",True
"Hong Kong Disneyland is a great way to spend your day. A good mixture of rides to keep everyone happy. Try to go during the week to avoid too many crowds...the other thing to avoid would be the coffee!! Otherwise, an awesome experience!",True
"Not the biggest Disneyland there is, but still does a very good job in making anybody feel like a kid. Great performances and nice rides. Food was expensive though!",False
Great place to go and spend with family. Not like the real DIsney in Orland but an fun place to spend a day or two.,False
"When I was a kid, I dream of going to LA Disney land cause I like Walt Disney Characters. So when I had the chance to take my vacation in Hong Kong, I never think twice to visit Disneyland. It's so cool... got a photopass so I could retrieve all my photos in the Disney website. It's fun... I had a great time... only disappointment, I didn't saw Mickey Mouse... Good for Family trip....",True
"Disney lives up to its promise of magic again. We spent 2 days in Hong Kong Disneyland on 26 & 27 March 2016. It was just amazing. Certain things that must be done are the Lion King Show, The grizzly gulch, the 3D show, small world, fireworks and parade are just unbelievable... Keep 2 days for Disneyland as 1 day will really feel short. If you do intend to buy stuff from there.. first browse all the shops and then decide what to buy as different shops may have different merchandise.Take your kids atleast once as its an experience they will never forget.",True
"Second ever visit to Hong Kong Disneyland. I am a hardcore Disney fan and went solo this time. Went on a Wednesday and there was not much of a queue for tickets at the door. There are cast members watching the queue and directing guests and weeding out queue jumpers! The park has been extended since the original 2006 plan but still you can easily do the whole park in one day by yourself. The park was not busy at all, and I hardly had to queue for anything, except shows and RC racer, which is very popular but has no fast pass. It is the best thrill ride in the park though, so an absolute must! Worth the queue! Space mountain and parachute drop have single rider queues that are very quick. Characters are plentiful, and I got to meet Beymax, which I was so excited about!The other highlights for me were the shows: Mickey's wondrous story book and the Lion King: outstanding performances!!! Definitely make sure you get to see them! For me both shows were not full at all, but make sure you arrive at least ten minutes before show time because they close the doors before the actual show time.Lastly, the parades were cancelled due to bad weather, but HK Disneyland did not disappoint its guests and put out the 'Rainy day parade' with the princesses, Toy story characters and the main gang  with their special raincoats! Jolly good show!The Disney Magic is well and truly alive in Hong Kong! It's not super friendly bordering on cheese Florida nor does it have all the thrills of Paris, but it presents you with entertainment and attractions that the whole family can enjoy, and just as Walt Disney intended, everyone of all ages has a smile on their face : )",True
"Visited HK Disney Land with a close friend, though after the short train ride from HK to the station then onto the Disney Train there was nothing Special .. Once we entered we notice all the rides and attractions were Geared for young Children of 11years and below.. I feel that there are a lot better theme parks that cater for all ages.. Maybe they are just living off the name  Disney Land  will not return or recommend ",False
"Always a fantasy even for grown ups. This is a place not only for children, you can definitely find a few things that you will surely like. The moment we arrive there, it started to rain. But thankfully is just some drips and didn't affect any plan of the day. It's quite pack, as expected, since this is Disneyland and everyone surely like here. The railroad is closed when we were there, a downside here. And we didn't manage to know the time of Disney mascot available for photo taking session, The moment we arrive at the place, it is closed. A big regret didn't manage to take photo with the mascot. All the other rides is really fun. It's a big place, so, plan your time wisely so that you will have time to try all the rides. Restaurants are available at many places, so no need to worry if you are hungry. And remember to visit the shops there, a lot of Disney merchandise and products. And during end of the day, remember go to the main street and find a perfect spot for fireworks.",True
"Loved disneyland!I had transfers to and from however ended up catching the train back which is auper easy to navigate.The park is well laid out and maps can be found as you enter the park.Staff are friendly, smiling and helpful (what youd expect from a disney park)Food isnt allowed in and they do check your bag.There is lots of dining options from snacks to mains that cater to western and asian tastes.Food is pricey however portions are large and filling.I was a solo adult so i got around the park easily, went on all the rides and saw all the showes in 5ish hours. Allow morw time if you have small children or going over school holidays Its a smaller park but i still had a fabulous time.",True
In my child hood I used to dream of going to the land of wonders & here I lived my dream.It is better to make your children realize their dreams early & just watch them go on a fantasy ride.If you are travelling from hong Kong use the MTR(main transit railway) to Sunny bay & change your train to the Disney express.The Disney express is the beginning of a magical day.Take the numerous rides or take pictures with your favorite cartoon characters I promise one thing you will unleash the child within you.,True
This was a dream come true for our family. We totally loved every second. Lots of photo opportunities with characters. Rides were so much fun. The atmosphere was exactly what we expected for a Disney Park. The waiting lines can be quite long and other patrons can be quite pushy so keep that in mind and take lots if little breaks during the day. We had a 2 day pass and still didn't get to see everything. Highly recommend!!! Oh and make sure you see the Light the Night Parade at 7.30pm in Main St USA and the Fireworks show at 8.45pm over the Castle. Oh and if its your birthday make sure to go to City Hall in Main Street USA and get your birthday badge. If you decide to stay at a Disney Hotel and have a young daughter look into the Bibbity Bobbity Boutique princess experience that runs out of the Disneyland Hotel. You need to book though. If you stay at the Disneyland Hollywood Hotel like we did make sure to have a brekky or dinner at Chef Mickeys. LOVED IT!! ,True
"I had fun there and the problems is for travelers like me is only one,food and beverage its so expensive,but luckily they have water pump for free and dont forget bring bottle and you cant bring any kind of food,cake,or else from outside,because the security will check your bag!",True
"MUST MUST MUST DO! This is a must do place for kids...they will just freak out! Excellent shows especially the 3D show, The lion king musical and Mickey and the Wondrous book..",True
"Can't tell more about Hongkong Disneyland. Excellent place for all ages from 8 to 80 :)You can spend all day in this theme park and watch fire work around 9pm. A lot of activities, games, park, etc are waiting you explore them. Make sure you have enough time to visit this park (at least 4 5 hours). Do not miss when you are in Hongkong",True
Loved it.  Our two small children had a great time.  The food though was not good and was very over priced.  The night parade was the most awesome thing we have ever seen.,True
"We took our grandchildren to Hong Kong Disneyland and just loved it. You can use their pushchairs so that when the children become tired they can rest whilst you continue to walk around looking at all the colours, characters and fun of Disneyland. The restaurants are lovely and we preferred them rather than the street food. It was better selection in the restaurants.",True
Last visit around 1 January 2014.  What a beautiful firework show at the night.  You can enjoy a day full in Disneyland.  A lot of fun at the themepark :),True
"Awesome amazing place built by disney. Very worth it the expense to come here. We can find updated disney creatures like lion king, aladin, toy story. Its classical icon are mickey. The shows are very amazing with the stories, lighting, etc.",True
It's easy to get lost in time and be a Kid again in this place! You'll be smiling from ear to ear from the time you ride the special train to the moment you close your eyes to sleep in your hotel.,True
What can one write on Disneyland? Well it's a small sample of the Paris or Atlanta versions but still good fun for the kids. Recommend taking the subway there. As usual the most popular attractions have a queue to get there but overall is worth it. The food options could be better and healthier.,False
It was the great place.... I enjoyed each and every ride and felt very good.. There it was the shops where we can purchase lots of stuff... I purchased lots of things.the parade and the fireworks over there was amazing.the castle was looking so amazing that felt like in some wonderland.really enjoyed it and request the people to please visit..,False
"We went to Disneyland on a Monday. Great timing because the park was not crowded.Late lunch was Japanese food at the Banquet Hall. Snacks were Mickey Mouse waffle, corn on a cob, turkey leg and Korean grilled squid. Surprisingly good food for a theme park.Rides that my kids enjoyed   Space Mountain, Big Grizzly Mountain, Autopia and Slinky. Fireworks display caps the day. It ends at 9pm. If Budget permits, staying at Disneyland hotel for the night will be a good idea. Highly recommended for all Disney fans, young and young at heart! ",True
"3rd time being here and always enjoying the holiday, late March   April is the best time for me the weather still cool and not to crowded compare Holiday season. But sometimes weather can change to rainy day. Bring you rain coat during this season. Ride also friendly for children below 5. Parades entertaint us in the afternoon and a singing fire works performed as a closing day. Realy enjoyed the time in a rainy day . ",False
We went twice to Disneyland Hong Kong. The first was In sept. It was humid hot long queues and a nightmare with a little kid in tow. But we still had fun. Perhaps it was the magic of seeing the Disney characters come to life. The second time around the weather was so pleasant we didnt mind the waits. In fact they seemed shorter. It was less crowded perhaps because it was March and a little chilly. The shows were fantastic. The only disappointment was that we didn't see any characters for the meet and greet except for Mickey and Minnie. There was nothing from frozen which was the main reason my daughter wanted to go apart from a brief appearance in the show. Judging from the popularity of frozen u would expect a whole lot more. Overall an enjoyable experience but then again I haven't been to any other Disneyland to compare. ,False
"Do not miss the 4d cinema, the lion king show and the evening parade. Food quite expensive inside. Bring your raincoat if its raining those on sale inside are expensive.",True
"The park is easily accessible by subway, approximately 40 45 minutes from city center. Tickets can be purchased online in order to avoid queues.Do not bother to rent a baby stroller, they are very uncomfortable. Food in the park is expensive and quality average. Apart from that, a pleasant day with children and family. ",False
Another place where you can spent the whole day with your family. I just love the rides and musicals,True
The smallest of all Disneys this one is handy to reach via the MRT. I visited especially for the night parade which was spectacular and didn't disappoint. Service was slow in the merchandise shop but overall the park is very clean. Would also recommend going on the jungle cruise ride at night but don't leave it too late as quite a few rides close around 6pm. ,False
"Disney is indeed one of the happiest place on earth. I went with my friends and it was spectacular. There are a lot of things to do. Try the rides at Toy Story Land, Grizzly Gulch and Mystic Manor. There's fireworks display at night that you need to see. And oh, food inside the park is so expensive.",False
"Lots of fun attractions, short ride waits, easy MTR acess, food and drink is very expensive. A good day for young and old.",False
"Don't waste time in que to click pictures with Disney Characters. Infact I saw very few of them. The best was Tinker Bell.Only 1 place serves Indian Vegetarian food and Halal food which is bang opposite to Tarzan Tree house next to Porter Cabin.Could have been better if they could mention time of the day parade. Also if their map was well organized so that tourist who come for first time do not loose on time searching rides. Don't just don't waste time in the choo choo train at the entrance it's waste of time, instead just start your day.",True
This doesn't come close to the one in Orlando.... The rides are far too few and the place is more of an extended shopping mall than an amusement park. Didn't live up my expectations. Plus the park ticket for a day is 549 HKD which isn't worth spending as it takes less than half a day to see the entire park...you can give it a miss. ,False
"During the weekends and public holidays, there are generally long queues for everything which means that you cannot do everything in one day or that day would have to be a very long one. The rides cater more to the under 10 as there are few thrilling rides for the tweens and teens. The shows are quite professionally done and are crowd pleasers. There's a lot of shopping of DISNEY items and the food outlets are average and expensive.",False
"Oh my!! This is the place that i'm looking forward when i'm in hongkong, most of my friends told me its a must to visit Disney. I get to hop on Disney MTR. Its was great feelings. Me and my date enjoyed ourself there.. we took all sort of ride. We both like a small kids when we were there. Get to experience watching all the Disney doing the parade and last but not least looking forward for their FIREWORKS. Its super awesome!!!!",True
"One of the main reasons we come to Hong Kong is to visit their Disneyland. It was a very enjoyable moment for the children. They were running around the parks, jumping up and down, basically what kids normally does.This place has a charm with kids, it didn't stop there, it brings out the child in adults as well. The place is not as big as you might think, just dedicate yourself a day for the visit and you may cover all the attractions.The parade starts first before the fireworks and it is the pinnacle of the visit so don't go home before you even see them.The journey from the city to the park is surprisingly short(i stayed in kowloon) and it isn't that too late at night after the fireworks. There are a lot of people so it feels safe to board the MTR if you don't plan for a transfer.We went in march and the weather is a little cold which makes walking around the park so much comfortable.",True
"Since I brought an 8 year old son in this Hongkong trip, Disneyland Hongkong is a place not to be missed out. It already rained since morning, but we braved our hearts to go. This was our 2nd time to Disneyland, therefore we already knew how to get there. Taking the cute Disneyland train was still a fun experience for younger kids. When we reached there, the entrance queue was short, in fact no queue at all as few people want to come during rainy and cold weather. Anyways, we went in and took the rides that we had not rode on before in our previous trip. A thumbs up to Disneyland. All the rides operated though visitors were few and it rained quite heavily. I could see all the Disney staff wearing raincoats, taking time to smile and greeted us happily. It was good as children felt welcomed. The photo session and parade also went on as normal. However, fireworks was cancelled due to bad weather. We enjoyed our rides in the rain. We had equipped ourselves with raincoats and umbrellas. They also sold raincoats with Disneyland figures, and it was bestseller on that day! We had lunch consisting of chicken, pork and duck rice. The food was good and of big portion, price was expensive! The sitting place was soaked with rain...there was no shelter, only a few big umbrellas overshadowing us and still we could get wet. We did not choose a closed space restaurant as it was the closest to us. I think this could be improved by the management. On our way back, we bought a few souvenirs from the Disney shops. Overall a fun and memorable experience. We would surely go back again, but during a much weather friendly season.",True
We stayed at the Disney hotel and had a wonderful time . Running around doing as many rides and shows the boat ride was our favourite . Bring sandwiches and snack foods you don't have to so end $$& queue for food . Had a meal at the entrance of park which was nice but none of food a gourmet . It's all about being with the kids and having fun !,False
"A bit of advice: don't first to to Walt Disney World in Orlando, then to Disneyland in California and make your third Disney experience at HK Disneyland. The park is nice but has an underwhelming lack of attractions. As a westerner traveling here it's easy to see the differences in this park that allowed it to gain popularity in the Asian market. However don't go here expecting a carbon copy of other Disney parks. Mystic manor was a great ride that is unique to this park. Another plus is the almost nonexistent lines at space mountain. The food was a little off putting but that was expected. It's hard to give this place a bad review since I clearly had too many expectations. ",False
Disney Land every where is a great trip and this no exceptionGreat day had by all and you never miss the end of day parade or fireworks.For my young daughter  there is always a little princess in all our daughters.... and this bought out the best.,True
"Living in Florida, USA, this Disney Park was small. I visited on a rainy day and there were very few people there. I was very surprised. The Main Street only had about 3 dozen people on it. It is near the airport, built on reclaimed land, and not near the city. The one good thing was the price. Being a Senior, aged over 65, I paid $22.50US. Compare that to the over $100 in Florida and it was a great value. Saw many cute little dressed up Princess'. Disney is always a fun place to be.",False
"We had a brilliant time here.  The waiting time was long, but I think you get that everywhere   there were signs indicating the wait time.  Food choices were really good.  Very clean and staff were very happy and kind.",True
This was our 2nd Disneyland with my 5 yrs old son. He enjoyed it a lot alongwith us. We went on several rides and we also saw the Parade both in day and night followed by fireworks. It was a memorable lifetime experience for all of us.,True
Just go and enjoy no need to say anything more except for that they need to add more games for younger kids,False
my first ever dieny viist and its actualy a fanstasy with so much to do in a day starting from fantsasy land to rides and adventure land. A must see place,True
"Compared to the original Disneyland I found the Paris one to be smaller, however going to the Hong Kong one this was even smaller than the Paris one. There are no 'thrill' seeker rides which didn't bother me as I don't go on them but I found it interesting that they didn't have any. I went in March got there at opening (10am) and up until approx. 3pm was pleasantly surprised at the crowds. I didn't have to wait very long at all for anything however once in the late afternoon everyone seemed to show up then and the ques grew to 'disneyland' standard. I had a pleasant day and glad I went to tick another Disneyland off my list.",False
"You know why they say its the happiest place on earth when you visit it. Its was raining continuously when we visited on march 13th. They replaced the afternoon parade with Mickey's rainy day parade which was fun to watch. But cancelled the evening parade.The experience was fun. Lion king show was closed for maintenance which was a bit disappointing.Don't miss out on the space mountain, grizzly gulch and parachute drop in toy land.",False
"Disneyland was one of the main reasons we decided to vacation in Hong Kong. It did not disappoint. We we're almost about to cancel our visit as it was raining   we decided to carry on and it was the best decision we made. The rain made the crowds stay away, also we visited on a Monday. The longest wait we did was 10 mins and that was for Mickey Philarmagic   definitely worth the wait. We enjoyed every ride we did   our favorite was the jungle cruise and mystic manor. We ate at the diner in tomorrow land   very expensive and bland so avoid!!! Grizzly Gulch was down for maintenance. We had a magical experience. I prefer this park to Disneyland in Anaheim. ",True
I had gone to Disneyland with my 4 year old daughter and my husband expecting it to be a wonderful experience! But it was a rather unpleasant one!The park had shut down some popular attractions without prior notice! The lion king show was called off even the grizzly gulch rides were off a few others weren't working as well!During character meet and greet we were asked to que up and we did but I saw a lot of people were breaking the line n getting in from under the rope! I told the staff there that they shouldn't let this happen but they did nothing abt it just kept saying oh no they have been in line! I was standing for almost 45 minutes in que and the line Infront of me was getting bigger than smaller and they say nobody broke the line! I even called mr Andy who was the rad there and told him but he was quite rude too found him arrogant as he was only speaking n hardly listening so I left without any pictures with my daughters fav characters!Also at the Hollywood hotel no characters came to meet kids as is expected out of a Disney property!they had no great activities for kids and the pool they had was also shut down!We felt rather silly booking that hotel because there was nothing to do!All in all a very bad experience and I don't think I will ever come to Disneyland again!,False
"This is a small Disney Park, consisting of only the Magic Kingdom, but it is well maintained and run by friendly staff. For most people, I think the two day pass would be unnecessary. Transportation from the Metro was really easy and comfortable. Cannot compare to Florida, California, or Tokyo but we found it full of happy visitors and beaming children. One warning, food is VERY expensive in the park. I recommend eating before going there and packing some snacks.",True
"This is our third visit to HKDL in 5 years, and seeing how my children are beginning to outgrow many of the rides, it may be the last soon. (We are looking fwd to the Ironman Experience, and hopefully other park expansions)The park is small, making it very good for families with young (10 and under) children. Unfortunately, children tend to come with extended families, so you can see many bored grandparents sitting around.Another big draw of the park is that halal food is available! Choice are limited (Explorer's Club   Tahitian Terrace) though but STILL.Avoid the crowds by visiting on Mon Thu, the downside is some park facilities may also be closed due to the low visitor numbers. During our recent visit, Thunder Mountain and Lion King was undergoing maintenance and two of the restaurants were closed. The park was noticeably empty on Weds, the longest we had to wait in line was 30 mins for Autopia while everything else was virtually walk on. When we visited again on Friday, the crowds had surged, with 30 40 min waits for everything. Even then, this was considered 'normal' and not quite 'peak'.Having been to TKDL, HKDL is, in comparison, a stroll in the park. 2 days would suffice for HKDL.Plenty of clean toilets and water coolers everywhere. Food is pricey though, at HK109 150 for a meal combo (main   drink). They sell meal coupons at Guest Services (lunch   dinner   snack   HK278) but options can be quite restrictive. Their snacks assortment has improved somewhat since our last visit, now they have corn cobs, flavoured popcorn, panna cotta, cookies, hot dogs...coffee is at least from a machine and not 3 in 1 sachets.DON'T MISS:  Mickey and the Wondrous Storybook. QUEUES START 45 MINS IN ADVANCE, and I promise you it will be worth it. It is a high quality live performance with dialogue in Cantonese (English subtitles) and songs in English. ALL HAIL THE QUEEN (ELSA)!  Mystic Manor. It's not scary....just a little startling but the cutting edge effects and technology are quite something to behold.  Baymax at the Animation Studio. Don't touch him though or he might fall over lolPRO TIP:if you're spending 2 days at the park and staying at their hotels, it would be worth it to get a Magic Access membership for additional savings on hotel, food and merchandise. It really paid off for itself. Only one person has to get the card, and it can be anybody in the group.",False
