Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
46130,818.05,317.7058615,185.4007666,1.713616763,0.81206927,46595,242.3520996,0.796649685,0.990020388,0.866230798,0.762819101,0.006887185,0.001438493,0.581892981,0.997141566,SIRA
65521,1015.78,403.4499947,207.3342861,1.945891354,0.857848117,66400,288.8320069,0.795679207,0.986762048,0.797978271,0.715905343,0.006157568,0.000997726,0.51252046,0.997309132,HOROZ
48423,858.834,351.4447799,176.1936919,1.994650183,0.865249768,49003,248.3023932,0.731476306,0.98816399,0.824979388,0.70651894,0.007257807,0.001115528,0.499169012,0.995667561,HOROZ
38923,740.031,265.9525235,186.7242825,1.424306041,0.712082009,39422,222.6169419,0.788425701,0.987342093,0.893133429,0.837055197,0.006832786,0.002069159,0.700661402,0.997956268,SIRA
28740,622.001,227.6661333,161.1326443,1.412911296,0.706454447,29052,191.2927195,0.786384655,0.989260636,0.9335003,0.840233533,0.007921577,0.002435519,0.70599239,0.997504622,DERMASON
45936,813.788,317.4172711,184.6966737,1.718586831,0.813279362,46307,241.8419561,0.691598916,0.991988252,0.871646672,0.761905473,0.006909989,0.001436354,0.58049995,0.997639569,SIRA
67349,1002.202,385.164328,224.0565087,1.71904994,0.813391493,68119,292.833417,0.807735668,0.988696252,0.842617521,0.76028177,0.005718932,0.001178672,0.57802837,0.993659634,CALI
41256,736.602,260.1405927,202.4149228,1.285184853,0.628142672,41620,229.1915589,0.784677711,0.991254205,0.955501108,0.881029587,0.006305521,0.002343488,0.776213133,0.99757736,SEKER
37475,713.238,241.1956261,198.3011325,1.216309877,0.569258053,37837,218.4368374,0.777489627,0.990432645,0.925726207,0.905641785,0.006436174,0.002670751,0.820187043,0.997601601,SEKER
44573,800.383,304.3857141,187.6475671,1.622113832,0.787370922,45206,238.2270057,0.675676085,0.985997434,0.874351417,0.782648445,0.006828926,0.001580517,0.612538588,0.993607316,SIRA
81644,1096.482,414.3814878,255.3050707,1.623083657,0.787659193,83595,322.4164533,0.754970317,0.976661284,0.853357726,0.77806674,0.005075468,0.001147422,0.605387852,0.982595129,CALI
75962,1055.876,412.9089483,236.6745676,1.744627454,0.819423701,76866,310.9948911,0.81195019,0.988239274,0.85621024,0.753180313,0.00543573,0.00107903,0.567280585,0.989693282,CALI
55035,917.6,379.3468218,185.3905766,2.046203366,0.872446307,55591,264.712558,0.799694856,0.989998381,0.82137603,0.697811456,0.006892829,0.00100816,0.486940828,0.996379961,HOROZ
33090,653.809,228.406675,184.6885548,1.236712666,0.588365282,33352,205.2595833,0.769355964,0.992144399,0.972758069,0.898658427,0.006902589,0.002776965,0.807586968,0.998753033,SEKER
74876,1076.913,425.8292807,225.9667245,1.884477821,0.847590431,75676,308.7637999,0.810767498,0.989428617,0.811318278,0.725088231,0.005687126,0.000969697,0.525752943,0.99076976,CALI
47971,905.348,281.9002603,217.3496658,1.296989619,0.636815537,48879,247.1407983,0.741666667,0.981423515,0.735457435,0.876695886,0.005876472,0.002141373,0.768595676,0.996860613,SEKER
45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,HOROZ
46640,834.946,323.3127995,184.8112087,1.749422028,0.820520319,47269,243.6881047,0.726117823,0.986693182,0.840720484,0.753722417,0.006932093,0.001380034,0.568097482,0.993842249,SIRA
77502,1050.945,387.9738252,256.2189843,1.514227473,0.750911577,78712,314.1315189,0.815776178,0.984627503,0.881785184,0.809671938,0.005005985,0.001327106,0.655568647,0.992680056,CALI
89692,1240.715,421.4842303,272.1227493,1.548875393,0.76365061,90687,337.9340191,0.774341708,0.989028196,0.732182773,0.801771442,0.00469924,0.00119787,0.642837445,0.995675101,BARBUNYA
47056,803.179,298.078954,201.613242,1.478469127,0.736557162,47605,244.7724658,0.706122449,0.988467598,0.916642906,0.821166548,0.006334558,0.001776728,0.6743145,0.996953171,SIRA
35998,706.35,266.4221785,172.3450703,1.545864805,0.762585786,36402,214.0889468,0.758891114,0.988901709,0.906668104,0.803570288,0.007401027,0.001903563,0.645725208,0.998203873,DERMASON
27267,597.44,214.7514662,161.8863068,1.326557326,0.657068386,27575,186.3261191,0.773246746,0.988830462,0.959972141,0.867636075,0.007875874,0.002753144,0.752792358,0.998622217,DERMASON
68764,1045.125,354.6890078,247.5008261,1.433082117,0.716295845,69957,295.8936364,0.725060365,0.982946667,0.791105717,0.834234019,0.005158062,0.001541054,0.695946398,0.997348337,BARBUNYA
67194,1005.436,394.587499,218.724461,1.804039188,0.832309172,67865,292.4962529,0.647634285,0.990112724,0.835278873,0.741270957,0.005872362,0.001093706,0.549482631,0.9912882,CALI
50023,848.958,319.2951885,201.5756517,1.583996807,0.775526997,50774,252.3712776,0.777116669,0.985208965,0.872182137,0.790401129,0.006382968,0.001536712,0.624733945,0.989576574,SIRA
49364,850.513,322.6070207,195.6737823,1.648698241,0.795053634,49843,250.7034042,0.761637326,0.990389824,0.857547718,0.777117013,0.006535269,0.001470242,0.603910851,0.995666758,SIRA
61669,972.795,355.4939039,221.4226451,1.60549931,0.782333963,62489,280.2131501,0.723721116,0.98687769,0.818906109,0.788236161,0.005764548,0.001372684,0.621316246,0.997522804,BARBUNYA
42041,776.552,287.8691487,186.3729721,1.54458635,0.762131268,42536,231.3617594,0.741725476,0.988362799,0.876076068,0.803704601,0.006847343,0.001762332,0.645941086,0.997711784,SIRA
43317,778.174,289.8817977,190.6852128,1.520211208,0.753189733,43794,234.8465826,0.735283134,0.989108097,0.898907083,0.810146013,0.006692102,0.001778261,0.656336562,0.997770198,SIRA
42312,751.298,256.843828,210.183669,1.221997071,0.574744996,42692,232.1062507,0.774945055,0.991099035,0.94199577,0.903686308,0.006070236,0.002497216,0.816648944,0.997942617,SEKER
33927,709.639,285.8833083,152.4196982,1.875632294,0.846018499,34358,207.8393563,0.756050274,0.987455614,0.84660411,0.727007665,0.008426425,0.001452042,0.528540144,0.991346964,HOROZ
74604,1089.456,421.2105687,229.6475812,1.834160702,0.83830048,77074,308.2024708,0.640861767,0.967952876,0.789864486,0.731706405,0.005645952,0.000998308,0.535394263,0.981999116,CALI
41874,757.202,250.8892141,212.7029533,1.179528588,0.530321972,42388,230.9017815,0.749409407,0.987873927,0.917763556,0.920333631,0.005991527,0.002651542,0.847013993,0.999077219,SEKER
42703,778.007,289.1029945,189.3171336,1.527083096,0.755764757,43263,233.1762172,0.76660563,0.987055914,0.886545932,0.806550681,0.006770086,0.001767261,0.650524002,0.993404206,SIRA
37876,716.116,255.1052519,189.4550716,1.346521103,0.669674731,38246,219.6024157,0.748300933,0.990325786,0.928126595,0.860830634,0.006735274,0.002281423,0.741029381,0.997811699,DERMASON
43165,755.211,271.8091504,202.578644,1.341746321,0.666732207,43482,234.4341804,0.755729468,0.992709627,0.951053603,0.862495542,0.00629698,0.00214951,0.74389856,0.998123156,SEKER
75799,1096.146,409.7062235,236.3038694,1.733810896,0.816910701,77029,310.661044,0.796877628,0.984031988,0.792750516,0.758253173,0.005405167,0.001102163,0.574947874,0.996850889,BARBUNYA
34531,687.091,257.2543419,172.2982543,1.49307573,0.742579084,34931,209.6812694,0.698781771,0.988548853,0.919158695,0.815073782,0.007449953,0.002028248,0.66434527,0.991917799,DERMASON
44029,823.817,327.69361,172.1976171,1.90300897,0.850803731,44653,236.7687984,0.700920148,0.986025575,0.815243203,0.72253102,0.007442677,0.001251224,0.522051076,0.99346788,HOROZ
38768,717.447,245.1300901,201.5737773,1.216081245,0.569034746,39165,222.1732447,0.769389537,0.989863398,0.946462939,0.906348317,0.006323001,0.002631986,0.821467272,0.998970944,SEKER
42745,767.781,285.6236225,191.0934163,1.494680602,0.743227066,43142,233.2908578,0.722239119,0.99079783,0.911214169,0.816777183,0.006682036,0.001834438,0.667124967,0.997138747,SIRA
37445,703.374,241.2379712,197.8564002,1.219257861,0.572118387,37798,218.3493869,0.750460959,0.990660882,0.951110722,0.905120308,0.006442462,0.002667208,0.819242772,0.99886819,SEKER
48688,829.382,305.7543086,203.321885,1.503794383,0.746857132,49210,248.9808968,0.740456854,0.9893924,0.889452147,0.814316887,0.00627987,0.001703351,0.663111992,0.997184089,SIRA
81378,1088.355,436.6202065,238.5261865,1.830491708,0.837588735,82133,321.8908008,0.778736842,0.990807593,0.863327794,0.737232945,0.005365335,0.000977677,0.543512416,0.99489497,CALI
43805,788.006,294.552311,190.3460792,1.547456676,0.763149778,44253,236.1657432,0.772411483,0.989876393,0.886491346,0.801778613,0.006724171,0.001714101,0.642848943,0.994780889,SIRA
33211,673.16,249.0014921,170.2420172,1.462632411,0.729764327,33550,205.6345266,0.778322006,0.989895678,0.920990633,0.825836523,0.007497561,0.002151177,0.682005964,0.997524027,DERMASON
67801,1015.657,355.0918227,243.8804044,1.456008011,0.726837559,68991,293.8144217,0.781567723,0.982751373,0.825946337,0.827432238,0.005237265,0.001514308,0.684644109,0.996847308,BARBUNYA
34594,700.567,270.9278385,163.2090512,1.660004985,0.798188453,35021,209.8724584,0.770811052,0.987807316,0.885750269,0.774643387,0.007831642,0.001739562,0.600072377,0.996123136,DERMASON
31846,657.514,238.9091393,170.0041557,1.405313525,0.702600037,32189,201.364313,0.743370682,0.989344186,0.925666924,0.842848932,0.007502014,0.002335375,0.710394323,0.99832675,DERMASON
37500,718.931,267.041544,179.2552915,1.489727538,0.741218633,37857,218.5096861,0.698142011,0.990569776,0.911730977,0.81826102,0.007121108,0.001969222,0.669551097,0.997448706,DERMASON
44706,773.551,266.7842277,213.6209863,1.248867128,0.599031185,45128,238.58216,0.78089083,0.990648821,0.93885338,0.894288849,0.005967526,0.002354428,0.799752546,0.998784666,SEKER
35555,697.407,238.2386137,190.2546224,1.252209332,0.601877373,36021,212.7675539,0.756087188,0.987063102,0.918624328,0.89308593,0.006700566,0.002629446,0.797602479,0.998765267,SEKER
40533,755.94,252.952624,204.3172472,1.238038528,0.589553534,41130,227.174423,0.767205482,0.985485047,0.891341157,0.898090794,0.006240659,0.002504328,0.806567075,0.998561114,SEKER
71970,1040.987,390.9669663,236.0461934,1.656315489,0.797173936,73124,302.7128178,0.780128775,0.984218588,0.834585346,0.774266994,0.00543236,0.001204291,0.599489378,0.992943543,CALI
47153,804.357,298.1600917,201.7855477,1.477608754,0.736195311,47591,245.0246197,0.807276151,0.990796579,0.915843994,0.821788786,0.006323248,0.001778938,0.675336808,0.99788358,SIRA
31149,648.047,243.152812,163.5223886,1.486969547,0.74008919,31446,199.148534,0.711554276,0.990555238,0.932053762,0.819026242,0.007806119,0.002166737,0.670803986,0.997465099,DERMASON
53290,904.92,362.9207993,187.7464239,1.933037082,0.855791648,53948,260.482121,0.809337221,0.98780307,0.8177776,0.717738199,0.006810298,0.001114834,0.515148123,0.995800424,HOROZ
47049,838.205,305.1429754,196.9487702,1.549352022,0.763818485,47755,244.7542591,0.728493125,0.985216208,0.841510941,0.80209698,0.006485642,0.001655923,0.643359565,0.996790444,SIRA
33461,681.475,251.5077962,169.7970815,1.481225672,0.737711063,33824,206.4070454,0.703538614,0.989267975,0.905417581,0.820678518,0.007516446,0.002103219,0.67351323,0.997625087,DERMASON
61349,997.884,408.1775015,192.8648759,2.116391072,0.881329348,62060,279.4851925,0.832912458,0.988543345,0.774207249,0.68471484,0.006653368,0.000902112,0.468834412,0.992236963,HOROZ
35081,677.561,234.7952752,190.5792388,1.232008674,0.58409876,35395,211.3445445,0.76844388,0.99112869,0.960251575,0.900122646,0.006692947,0.002710216,0.810220779,0.998199027,SEKER
39833,749.654,284.9411729,178.373633,1.597439981,0.779821764,40259,225.2042424,0.698481448,0.989418515,0.89069939,0.790353462,0.007153395,0.001721779,0.624658594,0.997854613,DERMASON
51515,896.279,375.9801827,174.9073548,2.149596185,0.885203683,52000,256.1072727,0.804293521,0.990673077,0.805855411,0.681172265,0.00729846,0.000969257,0.463995655,0.99740329,HOROZ
65707,1000.653,361.1158225,233.2033591,1.548501805,0.763518892,66803,289.2416823,0.819994759,0.983593551,0.824621207,0.800966516,0.00549585,0.001395314,0.64154736,0.993437245,BARBUNYA
54508,967.731,404.2812292,172.2055811,2.347666241,0.904744384,55628,263.442102,0.799143795,0.979866254,0.73140985,0.651630803,0.007416915,0.000824916,0.424622703,0.996872386,HOROZ
79709,1078.396,410.6028697,251.0845619,1.635317069,0.791242724,80895,318.5728345,0.797536621,0.98533902,0.861312377,0.775866069,0.005151274,0.00115144,0.601968157,0.984408802,CALI
76890,1076.649,416.7493916,237.3246921,1.756030474,0.822014749,78603,312.8887799,0.792337338,0.978206939,0.83354959,0.750784011,0.005420073,0.001062295,0.563676632,0.989833343,CALI
51716,877.218,342.3656897,193.5499643,1.768874982,0.824864093,52483,256.6064229,0.759858948,0.985385744,0.844539023,0.749509751,0.006620112,0.001288707,0.561764867,0.99369182,SIRA
43156,780.507,289.2802886,190.9457232,1.514987001,0.751202629,43845,234.4097391,0.7552942,0.984285551,0.890220198,0.810320469,0.00670313,0.001782726,0.656619263,0.994769647,SIRA
38835,731.002,265.5689357,186.4132501,1.424624782,0.712236856,39281,222.365145,0.75148032,0.98864591,0.913263379,0.837316098,0.006838392,0.00207344,0.701098248,0.998801938,DERMASON
36325,690.58,246.1701717,188.3103217,1.307257984,0.644077851,36623,215.0591232,0.738868661,0.991863037,0.957166508,0.873619747,0.00677688,0.002435002,0.763211463,0.997714279,SEKER
38457,710.385,240.6964573,203.7703174,1.181214518,0.532251517,38801,221.2803045,0.778986388,0.991134249,0.957629908,0.91933345,0.006258846,0.002757822,0.845173993,0.998331791,SEKER
43204,839.531,346.3371445,159.8134744,2.167133565,0.887171926,43959,234.5400633,0.647076444,0.982824905,0.770300796,0.677201585,0.008016321,0.001039984,0.458601987,0.993851759,HOROZ
27284,605.567,225.6458126,154.2425428,1.462928506,0.729893947,27557,186.3841939,0.799460853,0.990093261,0.934961018,0.826003336,0.008270261,0.002374795,0.682281511,0.998129071,DERMASON
181748,1602.238,587.5345751,395.9814683,1.483742604,0.738757487,183366,481.049624,0.820354957,0.991176118,0.889662836,0.818759686,0.003232688,0.000896127,0.670367423,0.994652706,BOMBAY
50424,882.28,354.8973798,182.5117909,1.944517546,0.857630509,51218,253.380802,0.68682576,0.984497638,0.814018526,0.713955122,0.007038263,0.001128051,0.509731916,0.991182654,HOROZ
27597,638.042,241.4535623,146.9270692,1.643356556,0.793545691,28079,187.450238,0.820362663,0.982834147,0.851869761,0.776340743,0.008749268,0.001960474,0.602704949,0.99045913,DERMASON
59039,930.334,349.7941673,217.0338863,1.611703008,0.784236743,60458,274.1729189,0.763616375,0.976529161,0.857178108,0.783812152,0.005924798,0.001379435,0.614361489,0.99016826,CALI
26751,613.862,232.3489895,147.1072508,1.579453007,0.774045003,27080,184.5546831,0.726021821,0.987850812,0.892089413,0.794299487,0.008685619,0.002132641,0.630911675,0.996495341,DERMASON
55352,915.784,367.4007534,192.9217446,1.904403022,0.85104119,56068,265.4738316,0.67978287,0.987229792,0.829386722,0.72257291,0.006637533,0.001116126,0.522111611,0.994310929,HOROZ
45828,793.385,293.2919189,199.3069664,1.471558793,0.733627797,46273,241.5574918,0.754544257,0.990383161,0.914898252,0.823607731,0.006399841,0.00181648,0.678329694,0.998202026,SIRA
64782,974.821,374.8584851,221.3174873,1.693758996,0.807108773,65489,287.1985449,0.797326736,0.989204294,0.856671784,0.766151912,0.005786461,0.00122985,0.586988752,0.994217479,CALI
36841,689.544,238.3884884,197.0827402,1.209585822,0.562599964,37129,216.5812043,0.797165422,0.99224326,0.97368237,0.908522076,0.006470739,0.002719416,0.825412362,0.998407091,SEKER
42440,775.99,296.2352492,183.021438,1.618582241,0.786315908,42863,232.4570633,0.777232437,0.990131349,0.885672153,0.784704264,0.006980095,0.001632545,0.615760782,0.996659467,SIRA
31996,666.65,243.2912266,167.9910741,1.448239009,0.723338348,32417,201.8379857,0.766848816,0.987012987,0.904710822,0.829614732,0.007603801,0.002221858,0.688260603,0.996765854,DERMASON
42567,775.116,289.4756975,187.9425574,1.540234961,0.760573711,42999,232.8046127,0.713313783,0.989953255,0.890326918,0.804228523,0.006800472,0.001754837,0.646783518,0.996198586,SIRA
28546,612.114,220.0364105,165.5130155,1.329420589,0.658926424,28776,190.6459967,0.73564581,0.992007228,0.957393557,0.866429316,0.007708135,0.002679548,0.750699759,0.997995716,DERMASON
69825,1023.473,392.197274,229.0439144,1.712323486,0.811752361,71138,298.1676562,0.790233137,0.981542917,0.837660483,0.760249181,0.00561686,0.001157437,0.577978817,0.989686702,CALI
92981,1209.112,442.6712769,268.7161202,1.64735661,0.794676543,94477,344.0742451,0.808460134,0.984165458,0.799228595,0.777268061,0.004760879,0.00107189,0.604145639,0.995243311,BARBUNYA
32851,665.889,231.3076094,181.9489977,1.271277184,0.617449511,33289,204.5169731,0.782166667,0.986842501,0.931010924,0.884177454,0.007041113,0.002654476,0.78176977,0.993846071,DERMASON
48343,895.913,383.7175553,160.7264712,2.387394886,0.908047776,48920,248.0971973,0.613412004,0.988205233,0.756853433,0.646562019,0.007937396,0.000855655,0.418042444,0.998032394,HOROZ
37671,721.516,276.4940779,173.7695975,1.591153355,0.777829838,38013,219.0073215,0.776577542,0.991003078,0.909337457,0.792086844,0.007339706,0.001782172,0.627401568,0.99829211,DERMASON
38857,752.396,280.8577702,176.3655002,1.592475681,0.778251204,39375,222.428121,0.697712418,0.986844444,0.862553765,0.791960005,0.007227984,0.001753921,0.627200649,0.998801781,SIRA
26443,618.475,240.3803512,140.9441706,1.705500485,0.8100664,26783,183.4891639,0.774977287,0.98730538,0.86871294,0.763328463,0.00909051,0.001903767,0.582670342,0.993744551,DERMASON
40326,730.663,254.9126039,201.7151454,1.263725654,0.611413865,40661,226.5935963,0.792991564,0.991761147,0.949206664,0.888906993,0.006321297,0.002434508,0.790155643,0.998539956,SEKER
66461,967.115,363.9556321,233.9336593,1.555807032,0.766073287,67151,290.8964994,0.783414864,0.98972465,0.892936338,0.799263629,0.005476229,0.001378547,0.638822349,0.993884303,CALI
44628,805.011,314.488383,181.3863708,1.733803822,0.81690904,45099,238.3739382,0.739265836,0.989556309,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257,SIRA
71606,1026.442,386.2098794,236.771031,1.63115343,0.790033936,72418,301.9463377,0.77616632,0.988787318,0.854064066,0.7818193,0.005393541,0.001243023,0.611241418,0.997028536,BARBUNYA
47472,879.075,363.3302434,167.7152452,2.16635192,0.887085309,48044,245.8520443,0.602344821,0.988094247,0.77196131,0.676662757,0.007653569,0.000989767,0.457872487,0.991912941,HOROZ
44436,772.915,270.33186,209.5352252,1.290149948,0.631834039,44893,237.8606155,0.783703704,0.989820239,0.934719603,0.879883768,0.006083623,0.002249279,0.774195445,0.998828213,SEKER
52502,895.985,349.7622227,192.6507381,1.815524956,0.834634044,53247,258.5490719,0.662076445,0.986008601,0.821834244,0.739213829,0.006661884,0.001227036,0.546437085,0.992070164,HOROZ
45849,803.351,300.5580158,195.1588122,1.540068893,0.760513943,46301,241.6128306,0.70089429,0.990237792,0.892748347,0.803880841,0.006555389,0.001688671,0.646224407,0.995230107,SIRA
31701,645.0,228.2634373,177.0681921,1.289127283,0.63107897,31990,200.9053678,0.799561138,0.990965927,0.957554269,0.880146948,0.007200512,0.002665409,0.774658651,0.998633601,DERMASON
31612,665.691,239.9569618,168.2363971,1.426308254,0.713052428,32011,200.6231504,0.800141743,0.987535535,0.896430174,0.836079724,0.007590692,0.002287978,0.699029305,0.997031267,DERMASON
54150,941.398,385.2474284,180.2060758,2.137815979,0.883851759,54996,262.5755536,0.745508364,0.984617063,0.767824176,0.681576395,0.007114449,0.000947064,0.464546383,0.99311468,HOROZ
48202,815.613,272.3113872,225.9420202,1.205226841,0.558180833,48782,247.7351258,0.756537025,0.988110369,0.910555965,0.909749417,0.005649379,0.002387084,0.827644002,0.997498765,SEKER
55617,920.148,376.490989,189.2083281,1.989822503,0.864543852,56363,266.1085563,0.785717313,0.986764367,0.825471437,0.706812551,0.006769351,0.001042183,0.499583982,0.99408345,HOROZ
66700,993.616,373.6598729,229.8306467,1.625805254,0.788464849,67836,291.4190756,0.795809769,0.98325373,0.848982123,0.779904659,0.005602097,0.001278487,0.608251276,0.988898121,CALI
68551,1025.494,355.9750129,245.6283703,1.449242254,0.72379434,69684,295.4350081,0.727810337,0.983740887,0.819138637,0.82993187,0.005192849,0.001519691,0.688786909,0.998219092,BARBUNYA
183754,1630.759,625.5357421,376.067177,1.663361709,0.799104499,185287,483.6970739,0.822621947,0.991726349,0.868294595,0.773252496,0.003404202,0.000750724,0.597919423,0.994556272,BOMBAY
39188,713.669,247.4283258,201.7753134,1.226256679,0.578771232,39536,223.3734794,0.763958203,0.991197896,0.966872701,0.902780547,0.00631388,0.00258705,0.815012716,0.999414787,SEKER
34700,690.412,233.6301362,189.501815,1.2328649,0.58488132,35154,210.1937492,0.747877064,0.987085396,0.914792671,0.899685942,0.006732857,0.00272109,0.809434794,0.997923747,SEKER
42008,773.158,294.4922025,181.8473586,1.619447237,0.786575083,42547,231.2709381,0.69223037,0.987331657,0.883090802,0.785321092,0.007010384,0.001644791,0.616729218,0.998760428,DERMASON
83580,1218.142,400.899182,266.2635976,1.505647733,0.747585147,85345,326.2167395,0.797458209,0.979319234,0.707809514,0.813712659,0.004796592,0.00129717,0.662128292,0.996931961,BARBUNYA
39247,743.15,277.5708585,180.4551539,1.538170856,0.759829124,39686,223.5415675,0.781501394,0.988938165,0.893024482,0.805349556,0.00707241,0.001835206,0.648587907,0.997639015,DERMASON
26244,597.483,210.7375234,159.4130671,1.321958904,0.654047862,26661,182.7974251,0.701504905,0.984359176,0.923823036,0.867417544,0.008029932,0.00280417,0.752413196,0.994659324,DERMASON
29630,638.705,231.3154606,163.685719,1.413168247,0.70658335,30031,194.232046,0.784734361,0.986647131,0.91272697,0.839684669,0.007806799,0.002393964,0.705070344,0.996383022,DERMASON
81910,1132.599,411.3963032,253.9366179,1.620074752,0.786762789,83172,322.9412502,0.71960712,0.984826624,0.802406508,0.784988216,0.005022541,0.001176402,0.6162065,0.998300592,BARBUNYA
48318,837.416,331.8016175,186.129574,1.782637817,0.827838539,48783,248.0330388,0.686530264,0.990467991,0.865837327,0.747534146,0.00686704,0.001322737,0.558807299,0.996151024,SIRA
55487,915.307,359.2053494,197.7867172,1.816124735,0.834754061,56143,265.7973714,0.654034749,0.988315551,0.832276326,0.73995939,0.006473685,0.001197189,0.5475399,0.994400755,HOROZ
71892,1066.553,363.4297866,253.4136732,1.434136454,0.71679524,73244,302.5487355,0.719207683,0.98154115,0.79419207,0.832481945,0.005055219,0.00149768,0.693026188,0.99389412,BARBUNYA
68377,1089.552,405.3128841,222.2934632,1.823323449,0.83618398,72153,295.059825,0.62283778,0.947666764,0.723809005,0.727980374,0.00592762,0.001026925,0.529955425,0.966280154,HOROZ
39316,734.754,270.1187574,185.6428377,1.455045402,0.726407943,39728,223.737985,0.794760355,0.98962948,0.915156297,0.828294885,0.006870454,0.001994826,0.686072416,0.998266514,SIRA
84307,1126.741,444.3556851,242.4084762,1.833086417,0.838092585,84990,327.6324256,0.819071213,0.99196376,0.834498007,0.737320207,0.005270686,0.000960885,0.543641087,0.996541093,CALI
52701,883.087,347.8866213,194.3650849,1.7898617,0.829368221,53463,259.0386018,0.651160205,0.985747152,0.849222979,0.744606392,0.006601139,0.001251716,0.554438679,0.992368556,SIRA
38098,719.528,265.7777187,183.2209436,1.450585907,0.724403123,38399,220.2450457,0.707404932,0.992161254,0.924733612,0.828681376,0.006976159,0.002029301,0.686712824,0.996135944,DERMASON
36089,707.596,267.8210136,171.9325131,1.557710108,0.766731454,36454,214.3593757,0.782807687,0.989987381,0.905761744,0.80038296,0.007421126,0.001878628,0.640612883,0.997889163,DERMASON
32638,706.803,256.0687262,163.5324996,1.565858327,0.769516127,33261,203.8528692,0.730516138,0.981269354,0.820987668,0.796086551,0.007845724,0.00194381,0.633753797,0.992368661,DERMASON
39330,739.666,272.6571892,183.8340801,1.483169982,0.738520015,39753,223.7778168,0.787072243,0.989359294,0.903363415,0.820729567,0.00693255,0.001940319,0.673597022,0.999058883,SIRA
53160,917.041,378.1561499,179.5575752,2.106043977,0.880080832,53646,260.1642062,0.652606251,0.990940611,0.794359933,0.687980894,0.007113547,0.000983041,0.473317711,0.996827915,HOROZ
41484,776.644,293.9497931,181.013364,1.623912106,0.787904949,42139,229.8239963,0.71142666,0.984456204,0.864264166,0.781847791,0.007085859,0.001633282,0.611285968,0.992674683,SIRA
63948,996.497,412.2971781,198.877557,2.073120689,0.875970552,64641,285.343867,0.777908886,0.98927925,0.809253971,0.692082998,0.006447382,0.000912422,0.478978876,0.992981017,HOROZ
68100,1014.884,384.1957345,227.0617879,1.692031663,0.806667535,69047,294.4615645,0.72262309,0.986284705,0.830852947,0.766436319,0.005641641,0.001200852,0.587424631,0.993941075,CALI
58419,982.432,400.343978,187.2581239,2.13792582,0.883864477,59282,272.7295015,0.661147578,0.985442461,0.760604661,0.681237926,0.006852976,0.000910446,0.464085112,0.992179544,HOROZ
27176,602.499,222.5865143,155.7506438,1.42912099,0.714406594,27459,186.0149399,0.792464935,0.989693725,0.940768434,0.835697259,0.008190555,0.002464274,0.698389909,0.998083678,DERMASON
38798,716.355,251.7188293,196.4911875,1.281069306,0.625033544,39139,222.2591907,0.792539935,0.991287463,0.950085324,0.882966091,0.006487933,0.002432553,0.779629118,0.998758933,SEKER
43608,795.74,298.6075167,186.8078623,1.598474031,0.780146673,44295,235.6341021,0.758254943,0.984490349,0.865433404,0.789109748,0.00684754,0.001637812,0.622694194,0.995360498,SIRA
41928,774.592,295.1548321,181.783815,1.623658476,0.787829759,42445,231.050617,0.796035769,0.987819531,0.878148565,0.782811568,0.007039564,0.001630626,0.612793952,0.994968094,SIRA
36209,702.113,259.207537,178.7862044,1.449818446,0.724055671,36530,214.7154645,0.80214887,0.991212702,0.923022667,0.828353477,0.007158649,0.002079092,0.686169482,0.994821172,DERMASON
43752,771.484,283.6548137,196.593161,1.442851889,0.72086853,44112,236.0228306,0.772212221,0.991838955,0.923748885,0.832077649,0.006483242,0.001917023,0.692353214,0.998963143,SEKER
33579,681.257,255.9395111,167.841527,1.524887885,0.754946906,33982,206.7706717,0.749849266,0.98814078,0.909192128,0.807888828,0.007622011,0.002002884,0.652684359,0.995270471,DERMASON
37125,720.143,270.7608164,175.0295199,1.546943719,0.762968276,37570,217.4143926,0.746351172,0.988155443,0.899578028,0.802975835,0.007293221,0.00187029,0.644770191,0.997423197,DERMASON
36587,705.861,248.4867776,187.7498487,1.323499216,0.655064694,36985,215.8333042,0.751705293,0.989238881,0.922780249,0.8685907,0.006791669,0.002384608,0.754449805,0.998513726,SEKER
55608,918.716,348.4501558,205.4062325,1.696395243,0.807779129,56288,266.0870245,0.759495746,0.987919272,0.827912767,0.763630092,0.006266188,0.001314363,0.583130917,0.989220515,CALI
49574,888.851,362.9479577,174.2002293,2.083510217,0.877290784,50172,251.2360985,0.616714769,0.988081001,0.788507622,0.692209704,0.007321337,0.001036862,0.479154275,0.998322828,HOROZ
43580,781.353,292.3252512,190.5401044,1.534192774,0.758383535,44176,235.5584415,0.702450032,0.986508511,0.897020818,0.805809421,0.006707785,0.001744569,0.649328823,0.996195589,SIRA
55013,924.981,364.4657423,194.1109293,1.877615772,0.84637317,55729,264.6596438,0.642405063,0.987152111,0.807996666,0.726157806,0.006625084,0.001136306,0.527305159,0.990076484,HOROZ
